source	target	interaction	genes	size	similarity
Translation_initiation_complex_formation	Activation_of_the_mRNA_upon_binding_of_the_cap_binding_complex_and_eIFs_and_subsequent_binding_to_43S	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.991525423728814
Translation_initiation_complex_formation	Cap_dependent_Translation_Initiation	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.745762711864407
Translation_initiation_complex_formation	Eukaryotic_Translation_Initiation	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.745762711864407
Translation_initiation_complex_formation	Formation_of_a_pool_of_free_40S_subunits	overlap	Eif3d,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Rps9,Rps27,Rps27rt,Rps27l,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif3g	48	0.631974921630094
Translation_initiation_complex_formation	Formation_of_the_ternary_complex_and_subsequently_the_43S_complex	overlap	Eif3d,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif2s3x,Eif3g	51	0.939655172413793
Translation_initiation_complex_formation	GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g	57	0.745843596059113
Translation_initiation_complex_formation	L13a_mediated_translational_silencing_of_Ceruloplasmin_expression	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.763636363636364
Translation_initiation_complex_formation	Ribosomal_scanning_and_start_codon_recognition	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g	57	0.991379310344828
Translation_initiation_complex_formation	Translation	overlap	Eif3d,Eif4a2,Rps16,Rpsa,Eif3a,Rps2,Eif3e,Eif4a1,Rps20,Rps7,Rps8,Rps15a,Rps14,Rps23,Rps18,Rps29,Rps11,Rps13,Rps4x,Rps6,Loc105244208,Rps15,Rps24,Rps25,Rps26,Rps28,Rps3,Rps27a,Eif4e,Rps17,Rps10,Rps3a1,Rps5,Eif3j1,Eif3j2,Eif4g1,Rps9,Rps27,Rps27rt,Eif2s1,Rps27l,Eif4b,Eif1ax,Eif3b,Eif3l,Eif3c,Eif3h,Eif3m,Eif2s2,Rps21,Rps19,Eif3k,Eif3f,Eif3i,Eif4h,Eif2s3x,Eif3g,Pabpc1	58	0.632420091324201
Transport_of_Mature_Transcript_to_Cytoplasm	Metabolism_of_RNA	overlap	Thoc2,Gm8994,Nup153,Srsf11,Tpr,Alyref,Cpsf2,Srsf5,U2af2,Aaas,Nup43,Magoh,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Nup62,Zc3h11a,Srsf1,Nup98,Nup188,Thoc7,Nxf7,Nup214,Dhx38,Poldip3,U2af1l4,Nup107,Slu7,Nup93,Thoc5,Srsf7,Nup54,Rae1,Nup88,Nupl2,Casc3,Pom121,Wdr33,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Nxf1,Rnps1,Nup155,Ncbp2,Nup37,Rbm8a,Chtop,Srsf9,Sarnp,Sec13,Fip1l1,U2af1,Cdc40,Cpsf1,Ranbp2,Nup50,Cpsf3,Nup210,Nxt1,Nup160,Ddx39b,Eif4e,Cpsf4	78	0.577534791252485
Transport_of_Mature_Transcript_to_Cytoplasm	Processing_of_Capped_Intron_Containing_Pre_mRNA	overlap	Thoc2,Gm8994,Nup153,Srsf11,Tpr,Alyref,Cpsf2,Srsf5,U2af2,Aaas,Nup43,Magoh,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Nup62,Zc3h11a,Srsf1,Nup98,Nup188,Thoc7,Nxf7,Nup214,Dhx38,Poldip3,U2af1l4,Nup107,Slu7,Nup93,Thoc5,Srsf7,Nup54,Rae1,Nup88,Nupl2,Casc3,Pom121,Wdr33,Nup133,Seh1l,Gle1,Nupl1,Thoc1,Nup85,Nup35,Ndc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Nxf1,Rnps1,Nup155,Ncbp2,Nup37,Rbm8a,Chtop,Srsf9,Sarnp,Sec13,Fip1l1,U2af1,Cdc40,Cpsf1,Ranbp2,Nup50,Cpsf3,Nup210,Nxt1,Nup160,Ddx39b,Eif4e,Cpsf4	78	0.671052631578947
Transport_of_Mature_Transcript_to_Cytoplasm	RNA_Polymerase_II_Transcription_Termination	overlap	Thoc2,Gm8994,Srsf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Slbp,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Thoc5,Srsf7,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Rnps1,Ncbp2,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Cpsf4	45	0.591517857142857
Transport_of_Mature_Transcript_to_Cytoplasm	mRNA_3'_end_processing	overlap	Thoc2,Gm8994,Srsf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Thoc5,Srsf7,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Rnps1,Ncbp2,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Cpsf4	44	0.657407407407407
Transport_of_small_molecules	Chylomicron_remodeling	overlap	Apob,Apoa4,Apoe,Apoa2,Lpl,Apoc3,Apoa1,Apoc2,Gm44805,Apoa5,Gpihbp1	11	0.509838998211091
Transport_of_small_molecules	Vasopressin_regulates_renal_water_homeostasis_via_Aquaporins	overlap	Rab11fip2,Prkaca,Prkar1b,Gnb4,Prkar2b,Avp,Gng4,Aqp2,Gng11,Rab11a,Gnb1,Gnb2,Gnb5,Gng8,Gng2,Gng3,Gnb3,Gngt1,Gngt2,Gnas,Gng5,Gng5-Ps,Gng10,Gng12,Prkar1a,Gng13,Aqp4,Aqp1,Aqp3,Avpr2	30	0.526833631484794
Transport_of_small_molecules	ABC_transporters_in_lipid_homeostasis	overlap	Abcd1,Abcd3,Apoa1,Abcd2,Abcg5,Abca6,Abca5,Abca9,Abca7,Abcg4,Abcg8,Pex19	12	0.510733452593918
Triglyceride_biosynthesis	Metabolism_of_lipids	overlap	Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Gk2,Gpat2,Gpam,Dgat2,Dgat1	12	0.511406844106464
Triglyceride_biosynthesis	Triglyceride_metabolism	overlap	Gk,Mogat2,Agmo,Lpin1,Mogat1,Lpin3,Lpin2,Gk2,Gpat2,Gpam,Dgat2,Dgat1	12	0.961538461538462
U12_Dependent_Splicing	Metabolism_of_RNA	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	0.547713717693837
U12_Dependent_Splicing	Processing_of_Capped_Intron_Containing_Pre_mRNA	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	0.605263157894737
U12_Dependent_Splicing	mRNA_Splicing	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	0.634831460674157
U12_Dependent_Splicing	pre_mRNA_splicing	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Snu13,Loc100862468,Polr2d	42	0.555477528089888
Vitamin_B5_pantothenate_metabolism	Metabolism_of_vitamins_and_cofactors	overlap	Slc5a6,Aasdhppt,Pank2,Pank4,Ppcdc,Pank1,Pank3,Ppcs,Pdzd11,Coasy,Vnn1,Fasn,Slc25a16	13	0.54140127388535
Vitamin_B5_pantothenate_metabolism	Metabolism_of_water_soluble_vitamins_and_cofactors	overlap	Slc5a6,Aasdhppt,Pank2,Pank4,Ppcdc,Pank1,Pank3,Ppcs,Pdzd11,Coasy,Vnn1,Fasn,Slc25a16	13	0.563106796116505
mRNA_3'_end_processing	Metabolism_of_RNA	overlap	Thoc2,Gm8994,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Cstf2t,Pabpn1,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11	54	0.553677932405567
mRNA_3'_end_processing	Processing_of_Capped_Intron_Containing_Pre_mRNA	overlap	Thoc2,Gm8994,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Cstf2t,Pabpn1,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11	54	0.618421052631579
mRNA_3'_end_processing	RNA_Polymerase_II_Transcription_Termination	overlap	Thoc2,Gm8994,Pcf11,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Papola,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Cstf2,Thoc5,Srsf7,Cpsf4,Cpsf7,Cstf2t,Pabpn1,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Cstf1,Cstf3,Clp1,Rnps1,Ncbp2,Nudt21,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11	54	0.928571428571429
mRNA_3'_end_processing	Transport_of_Mature_Transcript_to_Cytoplasm	overlap	Thoc2,Gm8994,Alyref,Cpsf2,Srsf5,U2af2,Magoh,Srsf3,Srsf6,Upf3b,Ncbp1,Srrm1,Thoc6,Srsf2,Zc3h11a,Srsf1,Thoc7,Dhx38,Poldip3,U2af1l4,Slu7,Thoc5,Srsf7,Cpsf4,Casc3,Wdr33,Thoc1,Ddx39,Thoc3,Eif4a3,Fyttd1,Rnps1,Ncbp2,Rbm8a,Chtop,Srsf9,Sarnp,Fip1l1,U2af1,Cdc40,Cpsf1,Cpsf3,Ddx39b,Srsf11	44	0.657407407407407
mRNA_Splicing	Metabolism_of_RNA	overlap	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2	178	0.676938369781312
mRNA_Splicing	Processing_of_Capped_Intron_Containing_Pre_mRNA	overlap	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Snrnp25,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Zmat5,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Zcrb1,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Snrnp48,Snrnp35,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Rnpc3,Gcfc2	178	0.890350877192982
mRNA_Splicing	U12_Dependent_Splicing	overlap	Ddx23,Eftud2,Lsm2,Polr2a,Snrpb,Polr2i,Polr2f,Snrpe,Snrpf,Snrpg,Snrpd1,Snrpd2,Snrpd3,Polr2g,Polr2l,Ybx1,Txnl4a,Polr2c,Gtf2f1,Srsf6,Sf3b2,Ncbp1,Srsf2,Polr2k,Snrnp200,Srsf1,Snrnp40,Polr2e,Ddx42,Srsf7,Polr2b,Sf3b4,Gtf2f2,Snrnp25,Prpf6,Sf3b3,Sf3b5,Polr2h,Prpf8,Ncbp2,Zmat5,Zcrb1,Snu13,Loc100862468,Snrnp48,Snrnp35,Polr2d,Rnpc3	48	0.634831460674157
mRNA_Splicing	pre_mRNA_splicing	overlap	Ddx23,Gm8994,Srsf11,Dhx16,Pcf11,Alyref,Eftud2,Cpsf2,Dhx15,Srsf5,Hnrnph1,Lsm2,Dhx9,Hnrnpa2b1,Polr2a,U2af2,Snrpb,Hnrnpa1,Fus,Snrpa1,Pcbp1,Polr2i,Polr2f,Magoh,Hnrnpk,Snrpe,Snrpf,Snrpg,Lsm3,Lsm6,Snrpd1,Snrpd2,Snrpd3,Lsm5,Polr2g,Polr2l,Ybx1,Tra2b,Hspa8,Crnkl1,Snrpn,Hnrnph2,Elavl1,Phf5a,Txnl4a,Srsf3,Polr2c,Gtf2f1,Usp39,Cwc27,Srsf6,Puf60,Sf3b2,Upf3b,Ncbp1,Prpf38a,Srrm1,Ddx46,Gpkow,Hnrnpd,Elavl2,Wbp4,Papola,Pcbp2,Srsf2,Snrpa,Snrpc,Snrnp70,Polr2k,Isy1,Cdc5l,U2surp,Dnajc8,Snrnp200,Srsf1,Snrnp40,Bud31,Lsm8,Polr2e,Dhx38,Ddx42,Hnrnpa3,U2af1l4,Smndc1,Slu7,Rbm22,Cstf2,Srsf7,Cpsf4,Srrm2,Cpsf7,Cwc22,Cstf2t,Prpf31,Pabpn1,Ppwd1,Polr2b,Aqr,Cherp,Sugp1,Ccar1,Rbm17,Snrnp27,Casc3,Wdr33,Sf3a1,Sf3b4,Hnrnpl,Gtf2f2,Hnrnpul1,Hnrnpu,Hnrnpr,Eif4a3,Pqbp1,Rbmxl1,Rbm5,Prpf6,Sf3b3,Prpf3,Plrg1,Sf3b5,Wbp11,Polr2h,Prpf19,Cstf1,Cstf3,Clp1,Rnps1,Srrt,Prpf8,Ncbp2,Nudt21,Snrpb2,Lsm7,Snw1,Cd2bp2,Ctnnbl1,Rbm8a,Hnrnpa0,Ppil4,Mtrex,Srsf9,Hnrnpm,Snu13,Loc100862468,Ppil1,Syf2,Bcas2,Sf3a3,Ppil3,Polr2d,Fip1l1,Ppih,U2af1,Prpf4,Cwc25,Cdc40,Xab2,Cpsf1,Prcc,Tfip11,Cwc15,Lsm4,Cpsf3,Ppie,Srsf10,Prpf40a,Rbmx,Hnrnpc,Hnrnpf,Sart1,Gcfc2	172	0.98314606741573
p130Cas_linkage_to_MAPK_signaling_for_integrins	GRB2:SOS_provides_linkage_to_MAPK_signaling_for_Integrins	overlap	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b	13	0.815686274509804
p130Cas_linkage_to_MAPK_signaling_for_integrins	Integrin_alphaIIb_beta3_signaling	overlap	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Bcar1,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b,Crk	15	0.777777777777778
p130Cas_linkage_to_MAPK_signaling_for_integrins	Integrin_signaling	overlap	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Bcar1,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b,Crk	15	0.777777777777778
p130Cas_linkage_to_MAPK_signaling_for_integrins	MAP2K_and_MAPK_activation	overlap	Fga,Itgb3,Src,Fn1,Tln1,Rap1a,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b	12	0.55
p130Cas_linkage_to_MAPK_signaling_for_integrins	Platelet_Aggregation_Plug_Formation	overlap	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Bcar1,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b,Crk	15	0.741935483870968
p130Cas_linkage_to_MAPK_signaling_for_integrins	Hemostasis	overlap	Fga,Itgb3,Src,Fn1,Tln1,Ptk2,Rap1a,Bcar1,Vwf,Fgb,Apbb1ip,Fgg,Rap1b,Itga2b,Crk	15	0.521246458923513
